year,state_fips,DEMOCRAT,REPUBLICAN
1984,41,0.43739681230009614,0.559058218856984
1984,42,0.45989176666694875,0.5334106792230928
1984,44,0.4801736465532572,0.5166520905554107
1984,45,0.3556517151267541,0.6355400819180427
1984,46,0.365287997810405,0.6300339450147389
1984,47,0.4157224941924412,0.5783972247550078
1984,48,0.36113948292667203,0.636106129961051
1984,49,0.246752194849251,0.7450179145438144
1984,50,0.408124112704158,0.579230988953833
1984,51,0.3709293848278818,0.622871610683698
1984,53,0.42580817212559535,0.5609175907110208
1984,54,0.44597834567008543,0.551121181066189
1984,55,0.4502170060980545,0.5419315283477921
1984,56,0.28242877100884806,0.7050982176876508
1988,1,0.39863298309147205,0.5916504893810266
1988,2,0.362709628415519,0.595909372563913
1988,4,0.387438741228785,0.5995026764845679
1988,5,0.4219173216645847,0.563678361993771
1988,6,0.4755944256460335,0.5112656789451673
1988,8,0.45282404324122666,0.5305888833673129
1988,9,0.4687451936200372,0.5197756122029051
1988,10,0.4347775630174756,0.5587996366415757
1988,11,0.8264697190437429,0.1430445309705149
1988,12,0.3850721693191546,0.6087155908926198
1988,13,0.394984284444916,0.5975287234371753
1988,15,0.5426944007944456,0.44751044543687457
1988,16,0.36010641419377554,0.6207845112576045
1988,17,0.4860455526505115,0.5068826878871361
1988,18,0.39686187674102574,0.5984277566250626
1988,19,0.5471192398259158,0.4449647278833303
1988,20,0.4255964488985382,0.5579299608073761
1988,21,0.4388359469103233,0.5552147911898297
1988,22,0.4406455710040892,0.5427471529945301
1988,23,0.4388353887592674,0.5533542929725153
1988,24,0.48199034274054775,0.511075866300971
1988,25,0.5322905149306765,0.4537505873022686
1988,26,0.4567207834593339,0.5356769377648254
1988,27,0.5291283342633263,0.4589572632452463
1988,28,0.39067144591622144,0.5988983679485405
1988,29,0.4785044916272857,0.5183157305367595
1988,30,0.46198526556440983,0.5207151725307241
1988,31,0.39191038074576884,0.6016282040621953
1988,32,0.38684125397440644,0.6004668743606706
1988,33,0.36334498640475,0.624908717607236
1988,34,0.4259814237730408,0.5624010946094485
1988,35,0.4689357425482415,0.5185035300074609
1988,36,0.5019497561012464,0.4376430362075976
1988,37,0.41706311464272827,0.5796829977932598
1988,38,0.429720010361265,0.5603123181312045
1988,39,0.4414684136075665,0.5500175824525985
1988,40,0.41281651460757823,0.5792879125833877
1988,41,0.5127811239799815,0.4661136695365043
1988,42,0.48386740504438575,0.5070457961872039
1988,44,0.5563785459021012,0.43932608706397575
1988,45,0.37581198548897626,0.6150481385058352
1988,46,0.4650612956922084,0.5284976245323348
1988,47,0.4154585179526356,0.5789048128342246
1988,48,0.433493692203095,0.559535579585843
1988,49,0.320464352836441,0.6621896483505614
1988,50,0.47579809968437664,0.510960514203051
1988,51,0.3923140487194568,0.5973519911626572
1988,53,0.5004768790078343,0.48456429235068915
1988,54,0.5219811085378939,0.47460550947404834
1988,55,0.5141403024628491,0.47795910582549433
1988,56,0.3801337857049804,0.6053038498790718
1992,1,0.4088006350485172,0.4764540359939813
1992,2,0.3028711132430195,0.3945749808515083
1992,4,0.3652045259671481,0.38473141781132836
1992,5,0.5320795284925204,0.3548339930552999
1992,6,0.46006587840280944,0.32614669375921296
1992,8,0.40128028651907366,0.35869052626212417
1992,9,0.42218572959541034,0.35783241221763246
1992,10,0.43523927905531384,0.35326634900904635
1992,11,0.8464090485648498,0.09095143515019423
1992,12,0.3899012156452978,0.4090249693604387
1992,13,0.4346868533599755,0.4287785318635339
1992,15,0.48092757790163126,0.3669704593366627
1992,16,0.2841921205358069,0.4203258980241188
1992,17,0.48579677819917283,0.3433746713220995
1992,18,0.3679390564346401,0.42906780127769506
1992,19,0.43285838623305506,0.37272138708865377
1992,20,0.3373849413602757,0.38881524598266903
1992,21,0.4455114207247639,0.4134088016611963
1992,22,0.4558453914124838,0.40970895807134794
1992,23,0.3876679730212995,0.30390626034769735
1992,24,0.4981260518598394,0.3562940269477673
1992,25,0.47541410927927824,0.2902438795758967
1992,26,0.43773687484399393,0.36375647915056897
1992,27,0.4348465127847806,0.3185083315303405
1992,28,0.40768064143867394,0.4968389467026145
1992,29,0.4407168575694087,0.3392168178415654
1992,30,0.3763112452293446,0.3512249654759208
1992,31,0.29403454157435605,0.4659750035929962
1992,32,0.3735754999822246,0.34726792253089955
1992,33,0.38911795091350765,0.37691427082266876
1992,34,0.42953959123027496,0.40581033462794824
1992,35,0.45898846638338486,0.37338460944654783
1992,36,0.4727630691275797,0.2883974307543317
1992,37,0.42653368302161304,0.43442808737102057
1992,38,0.32183505174713517,0.442159716745691
1992,39,0.4018128056321024,0.383466124368847
1992,40,0.3402473749585539,0.4264574832830945
1992,41,0.42478855058958337,0.32527212723815724
1992,42,0.45146164873251193,0.3612721051814485
1992,44,0.4704796356136888,0.29027604689378317
1992,45,0.4276254117463252,0.46993356725298474
1992,46,0.37140970813730095,0.4065914457523182
1992,47,0.47084793088803906,0.42433364033171966
1992,48,0.37078458334051023,0.40560021111410466
1992,49,0.24654501759413333,0.4336463270062554
1992,50,0.46113751764750555,0.30418258825478683
1992,51,0.4058607440265809,0.4495736635394308
1992,53,0.43410220037463415,0.31965605348919046
1992,54,0.4841482161898089,0.35393029164356854
1992,55,0.4113155574098482,0.36777220963199664
1992,56,0.34099777871165277,0.3969652398391067
1996,1,0.4315608769582409,0.5012184320516389
1996,2,0.33267113649532326,0.5080125817399221
1996,4,0.4651706594607681,0.4429441649666585
1996,5,0.5373644915194817,0.36800857664357395
1996,6,0.5109886561852729,0.3820942008004616
1996,8,0.44426498409348764,0.457964575409313
1996,9,0.5283158147196567,0.34690804487101234
1996,10,0.518278497839814,0.3657988995975038
1996,11,0.8519001109160806,0.09335795742114728
1996,12,0.4802557119781926,0.42324548749668595
1996,13,0.4584146584952188,0.4701568011469838
1996,15,0.5692880151060757,0.3164028657114295
1996,16,0.3364638985094903,0.521841081448249
1996,17,0.5431527783028726,0.3680995298269166
1996,18,0.41557137645749265,0.4714238015651173
1996,19,0.5026096469015254,0.3992010210076373
1996,20,0.3608479940426324,0.542907009215303
1996,21,0.4584217848532593,0.4488222146052302
1996,22,0.5200999574541791,0.3994407943231879
1996,23,0.5162395588689167,0.3076067384390416
1996,24,0.5425477435186173,0.38269497492798465
1996,25,0.614720987115381,0.2808799202334166
1996,26,0.5169482057469723,0.3848459433533809
1996,27,0.5110075658200806,0.3495542971194422
1996,28,0.4408110022072882,0.4920675231049262
1996,29,0.4753957827961623,0.41241389856190613
1996,30,0.41250064483164367,0.44131540742305625
1996,31,0.34950658016134867,0.5365499730593506
1996,32,0.43933496884416484,0.4291471292046377
1996,33,0.4957057734944029,0.395664895277257
1996,34,0.5372029286118354,0.3586310820388444
1996,35,0.4918320223567367,0.4185611986893831
1996,36,0.5667893903041855,0.27002207907311687
1996,37,0.4403553213740164,0.4872941366328975
1996,38,0.4012784757386144,0.46938752528987165
1996,39,0.4737574744720069,0.4101687222705193
1996,40,0.40449137450247075,0.48256296236139
1996,41,0.4715197131575891,0.3905992335384973
1996,42,0.492261247677619,0.40014355830428805
1996,44,0.5971858848370392,0.26824805828103737
1996,45,0.44006252923450373,0.498476762807973
1996,46,0.43027119502448846,0.46488855125900946
1996,47,0.4799871179264085,0.4559039757563599
1996,48,0.43831771937065145,0.48758741645050896
1996,49,0.3329677643251721,0.54371278895601
1996,50,0.5335443356329489,0.31090079667555304
1996,51,0.45147771163457395,0.471046187230049
1996,53,0.49840472048333573,0.3730136651408243
1996,54,0.515055958042859,0.3675743449303097
1996,55,0.48810952162606797,0.3847741225743556
1996,56,0.3683586124752447,0.4981211980848037
2000,1,0.4156650294789806,0.5648375535326765
2000,2,0.27666339823504693,0.5862095531587057
2000,4,0.4473458501738885,0.5102113816043696
2000,5,0.4586425626043496,0.5130719769663293
2000,6,0.5344973682775446,0.41651496805255456
2000,8,0.4239350901130605,0.507502147736722
2000,9,0.5590962813244035,0.384436032270773
2000,10,0.5497772716309091,0.4191628832866708
2000,11,0.8515508137933767,0.08951727143946824
2000,12,0.48837821204036147,0.4884682657204043
2000,13,0.4321099965624139,0.5495956965137921
2000,15,0.5579166791230354,0.3746286869719066
2000,16,0.27638128843834414,0.6717043948047806
2000,17,0.545965212095549,0.42584879973210227
2000,18,0.4101210293083897,0.566468816015263
2000,19,0.4719191557860848,0.4688563822317745
2000,20,0.3723839226424526,0.580416632469577
2000,21,0.4137818258591055,0.565064833631888
2000,22,0.44875332454339917,0.5255106317425365
2000,23,0.4908601647394898,0.43971850994987854
2000,24,0.5648830838450493,0.40184780655062285
2000,25,0.5912612602067913,0.32132902993601964
2000,26,0.5127979887069135,0.46146214732140645
2000,27,0.479055720603522,0.4550235065209324
2000,28,0.40698100150475164,0.5761951509982056
2000,29,0.47084273348102373,0.5042281595937441
2000,30,0.3336512679264014,0.584394602249225
2000,31,0.33253039013283714,0.6224536203460738
2000,32,0.4594126276200884,0.49485089247915254
2000,33,0.46803179160787306,0.4807030985044308
2000,34,0.5612560891508792,0.40291243859079967
2000,35,0.47908554054844177,0.47847411899332615
2000,36,0.566392704823055,0.32449816564574513
2000,37,0.43145671168683253,0.559577562873286
2000,38,0.3305533969804618,0.6065858126110124
2000,39,0.46440428090356484,0.4998647383516539
2000,40,0.38426904569573395,0.603078521084823
2000,41,0.46959940024120733,0.46518921737996677
2000,42,0.5060817131276611,0.4643813292862545
2000,44,0.6098770018967911,0.31911799213907194
2000,45,0.40901523373764903,0.5686038462261056
2000,46,0.37564225390411327,0.6029677268401266
2000,47,0.4728489471775341,0.5114915318076796
2000,48,0.37981958091571044,0.5929859946810345
2000,49,0.26344722181136915,0.6683014295092857
2000,50,0.5063470921619528,0.4069716079753184
2000,51,0.4443561054475593,0.5247372918694905
2000,53,0.5015821531675426,0.44578647947502503
2000,54,0.4559266436669526,0.5191521992705099
2000,55,0.47832819660687437,0.4761316351414431
2000,56,0.282983820405566,0.6922274313841086
2004,1,0.36844402322377173,0.6246068975770077
2004,2,0.35516861912104364,0.6106532991253942
2004,4,0.44396832928795554,0.5486943408601376
2004,5,0.44547630445189085,0.5430595907843537
2004,6,0.5430555753467436,0.44357695977241773
2004,8,0.47037842254288303,0.5171109535459211
2004,9,0.543137089719902,0.4394727791082799
2004,10,0.5334683760228152,0.4575281857192356
2004,11,0.8918386895503239,0.09339766066454
2004,12,0.4709111002771423,0.5209751623233695
2004,13,0.41374946053378764,0.5797475676698846
2004,15,0.5400955215809311,0.45264595711551864
2004,16,0.3026491704212736,0.6839094482399026
2004,17,0.5482316020902781,0.4447862682634849
2004,18,0.39262974665336575,0.5994476503665718
2004,19,0.4923313168421695,0.4990065750530225
2004,20,0.3662309430556444,0.620039806155473
2004,21,0.39687072981409693,0.5954951383220055
2004,22,0.4221586470321228,0.5672202134108999
2004,23,0.5357285569259347,0.44576457437846945
2004,24,0.5597176120840286,0.4297821777859425
2004,25,0.616166602048537,0.3658840187124994
2004,26,0.5123070672905647,0.4781205855781017
2004,27,0.5108968468600654,0.47613533791521456
2004,28,0.40161112592821346,0.5901437414899142
2004,29,0.46100446516831883,0.5329619193926551
2004,30,0.3856502839483698,0.5906814316858852
2004,31,0.3268216082016382,0.6589864119889075
2004,32,0.4787804051895702,0.504696915453111
2004,33,0.5020161082255741,0.4883434298460681
2004,34,0.5292340900702746,0.4623881168128724
2004,35,0.490466796420487,0.498384247604138
2004,36,0.5613058126549186,0.376865299923499
2004,37,0.435831462205017,0.5601719733779452
2004,38,0.3549881246543683,0.6286133496146507
2004,39,0.48706685243153625,0.508140243355296
2004,40,0.3442959833524394,0.6557040166475606
2004,41,0.5134866304221187,0.47192916742433233
2004,42,0.5092380914415062,0.484236661530542
2004,44,0.5942342622628302,0.3867143713369356
2004,45,0.40901835939914694,0.5798194968164678
2004,46,0.38443645917854796,0.5991113171824891
2004,47,0.4252529110879618,0.5679908949136325
2004,48,0.3822426046274135,0.6108582276906154
2004,49,0.25995641508701894,0.7153594785330293
2004,50,0.5893746257712714,0.38801315363950445
2004,51,0.4552591760381672,0.5373195656902156
2004,53,0.5282114831183694,0.45640281992414355
2004,54,0.43205141097021404,0.5607071786946674
2004,55,0.49699717084411216,0.49319871458425024
2004,56,0.2902309102316484,0.6873956885274808
2008,1,0.38740434294574916,0.603169130291706
2008,2,0.37889373599389325,0.5942451953880631
2008,4,0.4511525087476428,0.5363524782262724
2008,5,0.3886465976512423,0.5871590449992959
2008,6,0.6101263834713425,0.36954858832464477
2008,8,0.5366023684069159,0.4470752210933716
2008,9,0.6058882967612181,0.3822146330562694
2008,10,0.6194266898150393,0.36947033548975294
2008,11,0.9245710975614343,0.06532557465968035
2008,12,0.5103330527066491,0.4821531916597622
2008,13,0.46990179096065066,0.5220451799292952
2008,15,0.7145291011787819,0.2643620193657031
2008,16,0.3609098763283785,0.6151709147303861
2008,17,0.6191811452001323,0.36780922542147204
2008,18,0.4994591163968428,0.4891390717884854
2008,19,0.5392802007386527,0.4439325935530208
2008,20,0.41651967194013617,0.5661225434349189
2008,21,0.4116811378392879,0.5739902114287592
2008,22,0.3993291380234511,0.5856272131075638
2008,23,0.5770573729797597,0.40384018337908234
2008,24,0.6191934476264593,0.364745196451127
2008,25,0.6136319910280229,0.3573495928933176
2008,26,0.5743324730745946,0.40959705661952706
2008,27,0.5406029269827984,0.43822931044139074
2008,28,0.43001554426238403,0.5617618898101739
2008,29,0.49292647865705136,0.49426074411878823
2008,30,0.4726846477008176,0.495324509445858
2008,31,0.415982657769247,0.5653185336979162
2008,32,0.551466759243187,0.42654115108984053
2008,33,0.5412689705613458,0.44521428470962204
2008,34,0.5727213715188599,0.4170393385927491
2008,35,0.5690748026279335,0.4177903483433274
2008,36,0.6015696154075767,0.313172371111752
2008,37,0.49703666399047425,0.49374798618648613
2008,38,0.44620540014717913,0.5325010027761898
2008,39,0.5150427006052537,0.4691057836327485
2008,40,0.343549188773065,0.656450811226935
2008,41,0.5674880625692065,0.40400981692292204
2008,42,0.5448552801203738,0.4416705247991443
2008,44,0.6286400461245617,0.35057846474735355
2008,45,0.4489656001736624,0.5387364397863786
2008,46,0.44747431114601743,0.5315897637279927
2008,47,0.4182853806271298,0.5689695428289423
2008,48,0.4368312144588963,0.5545236045232641
2008,49,0.3440574566607516,0.6258386971450172
2008,50,0.6745568319560924,0.30449228724549754
2008,51,0.5262946987317566,0.46330500690255316
2008,53,0.5765289221364835,0.40476304942114893
2008,54,0.42589750382296754,0.5571034310695478
2008,55,0.5621778651794235,0.4231366248834809
2008,56,0.32509493770203685,0.6471377459749553
2012,1,0.3835903309875247,0.6054582232982282
2012,2,0.40812659112464433,0.5480157739729447
2012,4,0.44589766941799386,0.536545331659747
2012,5,0.36878990301720105,0.6056693608410911
2012,6,0.6023895914168964,0.371203785207048
2012,8,0.5149222655161517,0.4612709163904798
2012,9,0.5808501325885442,0.4074511424691504
2012,10,0.5861074198458528,0.39982604073546113
2012,11,0.9091311392818725,0.07278291417600523
2012,12,0.5000786506869869,0.49130977761975525
2012,13,0.45507959666882086,0.5332924217752452
2012,15,0.7014793244563191,0.2768214768539593
2012,16,0.3262233355920978,0.6452978349589283
2012,17,0.5760213536247709,0.407327412708169
2012,18,0.43927302904058396,0.5412553238022445
2012,19,0.5198801653414908,0.46177868510536096
2012,20,0.3799457055391902,0.5971132036921613
2012,21,0.37801327834445797,0.6049314159932162
2012,22,0.4057746362330215,0.5778457572847425
2012,23,0.5537103419348252,0.40327392039825705
2012,24,0.6197419077931849,0.3589773233894539
2012,25,0.6033830832021647,0.37319122315334863
2012,26,0.5420820421051875,0.4471091602742022
2012,27,0.5265230315324626,0.4495820110666865
2012,28,0.4378935954398935,0.5528584674358112
2012,29,0.4438348354545333,0.5376374113587709
2012,30,0.41698137374805805,0.553515353849205
2012,31,0.38027314417928976,0.5980319217904804
2012,32,0.5235624947040056,0.4567531564126363
2012,33,0.5197968415071198,0.4640379649268888
2012,34,0.5834235491063761,0.4062356482714438
2012,35,0.5299276052046678,0.4284332663909013
2012,36,0.6076098417487449,0.312415973282314
2012,37,0.48350968577067555,0.5039306410214295
2012,38,0.38697310888979725,0.5831568255855722
2012,39,0.5066674765831987,0.47688440878422567
2012,40,0.3322768025698344,0.6677231974301656
2012,41,0.54239326652769,0.42149871176513326
2012,42,0.520768577021407,0.46680866033674445
2012,44,0.627009588632639,0.35243661570813967
2012,45,0.4408803340736147,0.5456113125586141
2012,46,0.3986614075835246,0.5788931187554114
2012,47,0.39075814993795194,0.5947871471993759
2012,48,0.41383358283760857,0.5716697746805639
2012,49,0.2474966582796037,0.727905331026891
2012,50,0.665705503023823,0.3097263523672692
2012,51,0.5115645679621864,0.4728310289638912
2012,53,0.5616339829967276,0.4129462143210913
2012,54,0.3553930415638732,0.6229584241943327
2012,55,0.5277616253515459,0.4593834671361976
2012,56,0.2763690611525283,0.6819358518713527
2016,1,0.3435794575797364,0.6208309236440906
2016,2,0.36550871290111986,0.5128151207753728
2016,4,0.45127654075817136,0.4867161647232105
2016,5,0.33653124129360934,0.6057410216382829
2016,6,0.6172639960455788,0.3161710653843943
2016,8,0.48156980382847403,0.4325139737143104
2016,9,0.5456630109670987,0.40926914378814777
2016,10,0.5335333680563419,0.41922824339319276
2016,11,0.9048388386787171,0.04070383108054067
2016,12,0.4782331580580505,0.49021941416590736
2016,13,0.4563998335736082,0.50771326054771
2016,15,0.6098079805512905,0.29439707172625573
2016,16,0.27492013820979205,0.5926143236919689
2016,17,0.558253666987933,0.3876175307382527
2016,18,0.37774839686752043,0.5694003344841128
2016,19,0.41752513445496237,0.5116206134467737
2016,20,0.36052370732234496,0.5665458180583958
2016,21,0.3268218833364776,0.6251963855190009
2016,22,0.3844956609851397,0.580886846535688
2016,23,0.4634521409730895,0.43476678084498865
2016,24,0.6032854853195064,0.33918616431884707
2016,25,0.5905006509667129,0.3228620279085515
2016,26,0.4727453095086684,0.47497564219996147
2016,27,0.4644503396176695,0.4492519310427733
2016,28,0.40114788271784096,0.5794103808883564
2016,29,0.3813523083523671,0.5677234783816165
2016,30,0.35935218775150346,0.5646619186857719
2016,31,0.33698756377135536,0.5874735112712576
2016,32,0.4791782367811904,0.4550069531760242
2016,33,0.46826262669690555,0.46458666981953417
2016,34,0.554530844496942,0.4135038665002945
2016,35,0.48255647178634103,0.40042514333242724
2016,36,0.5613614259984896,0.32390602305742927
2016,37,0.46172866168209475,0.49828094696180414
2016,38,0.27226739458706006,0.629556278313393
2016,39,0.4355807627672002,0.5168765067578619
2016,40,0.2893168028454389,0.6532286481962736
2016,41,0.5007185200286208,0.39094035184496756
2016,42,0.4785361616456285,0.4857788580374602
2016,44,0.5440660657037472,0.3889805749939674
2016,45,0.4067341978966509,0.5493933268569543
2016,46,0.3173742815994899,0.615307503789588
2016,47,0.34716332798650096,0.6072203369421462
2016,48,0.4323525798101196,0.5223468557933538
2016,49,0.2746126859226901,0.4554081658810042
2016,50,0.5572274212321393,0.29759382401308093
2016,51,0.49751352833417695,0.44427647013924043
2016,53,0.5253868006182659,0.3683268018663746
2016,54,0.26476928017771517,0.6863057481161936
2016,55,0.4645384137224266,0.4721818456731012
2016,56,0.2162890087639303,0.6739841105460841
2020,1,0.36569990212122333,0.620316431668648
2020,2,0.42771952271020497,0.5283314327038078
2020,4,0.49364690614366613,0.4905598103046474
2020,5,0.34775061953014963,0.6239572985614432
2020,6,0.6348394689387351,0.3432072362528492
2020,8,0.5501106714065329,0.4160412563491241
2020,9,0.5926073151568352,0.3918711828833072
2020,10,0.5874300579364167,0.3977487677110555
2020,11,0.9214969392140692,0.05397321376714795
2020,12,0.47861450725442234,0.5121981962250404
2020,13,0.49473055784446274,0.492374738997912
2020,15,0.6314937976901742,0.3395471416941482
2020,16,0.33066402154803953,0.6383756483190364
2020,17,0.5754164537667581,0.40553450818173725
2020,18,0.4096167705971215,0.5702115776570512
2020,19,0.4464723285866375,0.5280019763194579
2020,20,0.41559553538832167,0.5621251283426474
2020,21,0.3615151481115404,0.6208657186929044
2020,22,0.39851456801526214,0.5846088241400853
2020,23,0.5252557934577239,0.43551228110418266
2020,24,0.6536066486007711,0.32150291567748757
2020,25,0.6512298370286536,0.3190815758863096
2020,26,0.5062081829082437,0.4783729069113762
2020,27,0.5239509930974001,0.4528494240916937
2020,28,0.41057606455978607,0.5760295457538255
2020,29,0.4140878173618836,0.5679965577888949
2020,30,0.4054936936160908,0.5691846924002028
2020,31,0.39166630941787967,0.5822416333205421
2020,32,0.5005678195728402,0.4766624732455941
2020,33,0.5270782528014766,0.45356259504677604
2020,34,0.5733419675281298,0.41396523857348505
2020,35,0.5428928584957222,0.43496669246129455
2020,36,0.603918845358349,0.3746129384009093
2020,37,0.4858621177736324,0.4993433248829551
2020,38,0.31756762359080093,0.6511404873707572
2020,39,0.45239338340705026,0.5327130010087464
2020,40,0.32286174335986634,0.6537327184806295
2020,41,0.5645331865404888,0.4036724604634335
2020,42,0.5000849567544814,0.4884361204017247
2020,44,0.5947619876593357,0.38670380471575855
2020,45,0.43416838497813925,0.5509348091719648
2020,46,0.3560525213613529,0.6176938967225024
2020,47,0.37451434271023704,0.6066029416628381
2020,48,0.4647900991387051,0.5205760360355265
2020,49,0.37646048583306063,0.5812983902991959
2020,50,0.6545578055250049,0.3038105712622113
2020,51,0.5410951717780242,0.4399550366728214
2020,53,0.5797030113530306,0.3876697774334327
2020,54,0.29696521244519614,0.6863155192461606
