symbol,date,adj_close
TSLA,2025-01-21T14:30:00Z,424.07000732421875
TSLA,2025-01-22T14:30:00Z,415.1099853515625
TSLA,2025-01-23T14:30:00Z,412.3800048828125
TSLA,2025-01-24T14:30:00Z,406.5799865722656
TSLA,2025-01-27T14:30:00Z,397.1499938964844
TSLA,2025-01-28T14:30:00Z,398.0899963378906
TSLA,2025-01-29T14:30:00Z,389.1000061035156
TSLA,2025-01-30T14:30:00Z,400.2799987792969
TSLA,2025-01-31T14:30:00Z,404.6000061035156
TSLA,2025-02-03T14:30:00Z,383.67999267578125
TSLA,2025-02-04T14:30:00Z,392.2099914550781
TSLA,2025-02-05T14:30:00Z,378.1700134277344
TSLA,2025-02-06T14:30:00Z,374.32000732421875
TSLA,2025-02-07T14:30:00Z,361.6199951171875
TSLA,2025-02-10T14:30:00Z,350.7300109863281
TSLA,2025-02-11T14:30:00Z,328.5
TSLA,2025-02-12T14:30:00Z,336.510009765625
TSLA,2025-02-13T14:30:00Z,355.94000244140625
TSLA,2025-02-14T14:30:00Z,355.8399963378906
TSLA,2025-02-18T14:30:00Z,354.1099853515625
TSLA,2025-02-19T14:30:00Z,360.55999755859375
TSLA,2025-02-20T14:30:00Z,354.3999938964844
TSLA,2025-02-21T14:30:00Z,337.79998779296875
TSLA,2025-02-24T14:30:00Z,330.5299987792969
TSLA,2025-02-25T14:30:00Z,302.79998779296875
TSLA,2025-02-26T14:30:00Z,290.79998779296875
TSLA,2025-02-27T14:30:00Z,281.95001220703125
TSLA,2025-02-28T14:30:00Z,292.9800109863281
TSLA,2025-03-03T14:30:00Z,284.6499938964844
TSLA,2025-03-04T14:30:00Z,272.0400085449219
TSLA,2025-03-05T14:30:00Z,279.1000061035156
TSLA,2025-03-06T14:30:00Z,263.45001220703125
TSLA,2025-03-07T14:30:00Z,262.6700134277344
TSLA,2025-03-10T13:30:00Z,222.14999389648438
TSLA,2025-03-11T13:30:00Z,230.5800018310547
TSLA,2025-03-12T13:30:00Z,248.08999633789062
TSLA,2025-03-13T13:30:00Z,240.67999267578125
TSLA,2025-03-14T13:30:00Z,249.97999572753906
TSLA,2025-03-17T13:30:00Z,238.00999450683594
TSLA,2025-03-18T13:30:00Z,225.30999755859375
TSLA,2025-03-19T13:30:00Z,235.86000061035156
TSLA,2025-03-20T13:30:00Z,236.25999450683594
TSLA,2025-03-21T13:30:00Z,248.7100067138672
TSLA,2025-03-24T13:30:00Z,278.3900146484375
TSLA,2025-03-25T13:30:00Z,288.1400146484375
TSLA,2025-03-26T13:30:00Z,272.05999755859375
TSLA,2025-03-27T13:30:00Z,273.1300048828125
TSLA,2025-03-28T13:30:00Z,263.54998779296875
TSLA,2025-03-31T13:30:00Z,259.1600036621094
TSLA,2025-04-01T13:30:00Z,268.4599914550781
TSLA,2025-04-02T13:30:00Z,282.760009765625
TSLA,2025-04-03T13:30:00Z,267.2799987792969
TSLA,2025-04-04T13:30:00Z,239.42999267578125
TSLA,2025-04-07T13:30:00Z,233.2899932861328
TSLA,2025-04-08T13:30:00Z,221.86000061035156
TSLA,2025-04-09T13:30:00Z,272.20001220703125
TSLA,2025-04-10T13:30:00Z,252.39999389648438
TSLA,2025-04-11T13:30:00Z,252.30999755859375
TSLA,2025-04-14T13:30:00Z,252.35000610351562
TSLA,2025-04-15T13:30:00Z,254.11000061035156
TSLA,2025-04-16T14:31:42Z,249.4949951171875
GOOGL,2025-01-21T14:30:00Z,197.82217407226562
GOOGL,2025-01-22T14:30:00Z,198.1417999267578
GOOGL,2025-01-23T14:30:00Z,197.7522430419922
GOOGL,2025-01-24T14:30:00Z,199.9796905517578
GOOGL,2025-01-27T14:30:00Z,191.58934020996094
GOOGL,2025-01-28T14:30:00Z,195.07533264160156
GOOGL,2025-01-29T14:30:00Z,195.18521118164062
GOOGL,2025-01-30T14:30:00Z,200.638916015625
GOOGL,2025-01-31T14:30:00Z,203.78530883789062
GOOGL,2025-02-03T14:30:00Z,200.99850463867188
GOOGL,2025-02-04T14:30:00Z,206.14259338378906
GOOGL,2025-02-05T14:30:00Z,191.1099090576172
GOOGL,2025-02-06T14:30:00Z,191.3795928955078
GOOGL,2025-02-07T14:30:00Z,185.1267852783203
GOOGL,2025-02-10T14:30:00Z,186.2554931640625
GOOGL,2025-02-11T14:30:00Z,185.10682678222656
GOOGL,2025-02-12T14:30:00Z,183.39878845214844
GOOGL,2025-02-13T14:30:00Z,185.92587280273438
GOOGL,2025-02-14T14:30:00Z,185.01690673828125
GOOGL,2025-02-18T14:30:00Z,183.55859375
GOOGL,2025-02-19T14:30:00Z,185.05686950683594
GOOGL,2025-02-20T14:30:00Z,184.34768676757812
GOOGL,2025-02-21T14:30:00Z,179.4533233642578
GOOGL,2025-02-24T14:30:00Z,179.04379272460938
GOOGL,2025-02-25T14:30:00Z,175.21820068359375
GOOGL,2025-02-26T14:30:00Z,172.5312957763672
GOOGL,2025-02-27T14:30:00Z,168.30616760253906
GOOGL,2025-02-28T14:30:00Z,170.0841064453125
GOOGL,2025-03-03T14:30:00Z,166.81787109375
GOOGL,2025-03-04T14:30:00Z,170.72337341308594
GOOGL,2025-03-05T14:30:00Z,172.8209686279297
GOOGL,2025-03-06T14:30:00Z,172.1517333984375
GOOGL,2025-03-07T14:30:00Z,173.66000366210938
GOOGL,2025-03-10T13:30:00Z,165.8699951171875
GOOGL,2025-03-11T13:30:00Z,164.0399932861328
GOOGL,2025-03-12T13:30:00Z,167.11000061035156
GOOGL,2025-03-13T13:30:00Z,162.75999450683594
GOOGL,2025-03-14T13:30:00Z,165.49000549316406
GOOGL,2025-03-17T13:30:00Z,164.2899932861328
GOOGL,2025-03-18T13:30:00Z,160.6699981689453
GOOGL,2025-03-19T13:30:00Z,163.88999938964844
GOOGL,2025-03-20T13:30:00Z,162.8000030517578
GOOGL,2025-03-21T13:30:00Z,163.99000549316406
GOOGL,2025-03-24T13:30:00Z,167.67999267578125
GOOGL,2025-03-25T13:30:00Z,170.55999755859375
GOOGL,2025-03-26T13:30:00Z,165.05999755859375
GOOGL,2025-03-27T13:30:00Z,162.24000549316406
GOOGL,2025-03-28T13:30:00Z,154.3300018310547
GOOGL,2025-03-31T13:30:00Z,154.63999938964844
GOOGL,2025-04-01T13:30:00Z,157.07000732421875
GOOGL,2025-04-02T13:30:00Z,157.0399932861328
GOOGL,2025-04-03T13:30:00Z,150.72000122070312
GOOGL,2025-04-04T13:30:00Z,145.60000610351562
GOOGL,2025-04-07T13:30:00Z,146.75
GOOGL,2025-04-08T13:30:00Z,144.6999969482422
GOOGL,2025-04-09T13:30:00Z,158.7100067138672
GOOGL,2025-04-10T13:30:00Z,152.82000732421875
GOOGL,2025-04-11T13:30:00Z,157.13999938964844
GOOGL,2025-04-14T13:30:00Z,159.07000732421875
GOOGL,2025-04-15T13:30:00Z,156.30999755859375
GOOGL,2025-04-16T14:31:37Z,154.38999938964844
AMZN,2025-01-21T14:30:00Z,230.7100067138672
AMZN,2025-01-22T14:30:00Z,235.00999450683594
AMZN,2025-01-23T14:30:00Z,235.4199981689453
AMZN,2025-01-24T14:30:00Z,234.85000610351562
AMZN,2025-01-27T14:30:00Z,235.4199981689453
AMZN,2025-01-28T14:30:00Z,238.14999389648438
AMZN,2025-01-29T14:30:00Z,237.07000732421875
AMZN,2025-01-30T14:30:00Z,234.63999938964844
AMZN,2025-01-31T14:30:00Z,237.67999267578125
AMZN,2025-02-03T14:30:00Z,237.4199981689453
AMZN,2025-02-04T14:30:00Z,242.05999755859375
AMZN,2025-02-05T14:30:00Z,236.1699981689453
AMZN,2025-02-06T14:30:00Z,238.8300018310547
AMZN,2025-02-07T14:30:00Z,229.14999389648438
AMZN,2025-02-10T14:30:00Z,233.13999938964844
AMZN,2025-02-11T14:30:00Z,232.75999450683594
AMZN,2025-02-12T14:30:00Z,228.92999267578125
AMZN,2025-02-13T14:30:00Z,230.3699951171875
AMZN,2025-02-14T14:30:00Z,228.67999267578125
AMZN,2025-02-18T14:30:00Z,226.64999389648438
AMZN,2025-02-19T14:30:00Z,226.6300048828125
AMZN,2025-02-20T14:30:00Z,222.8800048828125
AMZN,2025-02-21T14:30:00Z,216.5800018310547
AMZN,2025-02-24T14:30:00Z,212.7100067138672
AMZN,2025-02-25T14:30:00Z,212.8000030517578
AMZN,2025-02-26T14:30:00Z,214.35000610351562
AMZN,2025-02-27T14:30:00Z,208.74000549316406
AMZN,2025-02-28T14:30:00Z,212.27999877929688
AMZN,2025-03-03T14:30:00Z,205.02000427246094
AMZN,2025-03-04T14:30:00Z,203.8000030517578
AMZN,2025-03-05T14:30:00Z,208.36000061035156
AMZN,2025-03-06T14:30:00Z,200.6999969482422
AMZN,2025-03-07T14:30:00Z,199.25
AMZN,2025-03-10T13:30:00Z,194.5399932861328
AMZN,2025-03-11T13:30:00Z,196.58999633789062
AMZN,2025-03-12T13:30:00Z,198.88999938964844
AMZN,2025-03-13T13:30:00Z,193.88999938964844
AMZN,2025-03-14T13:30:00Z,197.9499969482422
AMZN,2025-03-17T13:30:00Z,195.74000549316406
AMZN,2025-03-18T13:30:00Z,192.82000732421875
AMZN,2025-03-19T13:30:00Z,195.5399932861328
AMZN,2025-03-20T13:30:00Z,194.9499969482422
AMZN,2025-03-21T13:30:00Z,196.2100067138672
AMZN,2025-03-24T13:30:00Z,203.25999450683594
AMZN,2025-03-25T13:30:00Z,205.7100067138672
AMZN,2025-03-26T13:30:00Z,201.1300048828125
AMZN,2025-03-27T13:30:00Z,201.36000061035156
AMZN,2025-03-28T13:30:00Z,192.72000122070312
AMZN,2025-03-31T13:30:00Z,190.25999450683594
AMZN,2025-04-01T13:30:00Z,192.1699981689453
AMZN,2025-04-02T13:30:00Z,196.00999450683594
AMZN,2025-04-03T13:30:00Z,178.41000366210938
AMZN,2025-04-04T13:30:00Z,171
AMZN,2025-04-07T13:30:00Z,175.25999450683594
AMZN,2025-04-08T13:30:00Z,170.66000366210938
AMZN,2025-04-09T13:30:00Z,191.10000610351562
AMZN,2025-04-10T13:30:00Z,181.22000122070312
AMZN,2025-04-11T13:30:00Z,184.8699951171875
AMZN,2025-04-14T13:30:00Z,182.1199951171875
AMZN,2025-04-15T13:30:00Z,179.58999633789062
AMZN,2025-04-16T14:31:42Z,176.6699981689453
META,2025-01-21T14:30:00Z,615.91204833984375
META,2025-01-22T14:30:00Z,622.94580078125
META,2025-01-23T14:30:00Z,635.88427734375
META,2025-01-24T14:30:00Z,646.9144287109375
META,2025-01-27T14:30:00Z,659.29345703125
META,2025-01-28T14:30:00Z,673.7305908203125
META,2025-01-29T14:30:00Z,675.888671875
META,2025-01-30T14:30:00Z,686.38934326171875
META,2025-01-31T14:30:00Z,688.5673828125
META,2025-02-03T14:30:00Z,696.840087890625
META,2025-02-04T14:30:00Z,703.5640869140625
META,2025-02-05T14:30:00Z,704.24346923828125
META,2025-02-06T14:30:00Z,711.35711669921875
META,2025-02-07T14:30:00Z,713.8848876953125
META,2025-02-10T14:30:00Z,716.7623291015625
META,2025-02-11T14:30:00Z,719.16015625
META,2025-02-12T14:30:00Z,724.7352294921875
META,2025-02-13T14:30:00Z,727.91241455078125
META,2025-02-14T14:30:00Z,736.01519775390625
META,2025-02-18T14:30:00Z,715.73321533203125
META,2025-02-19T14:30:00Z,703.14447021484375
META,2025-02-20T14:30:00Z,694.222412109375
META,2025-02-21T14:30:00Z,682.9423828125
META,2025-02-24T14:30:00Z,667.5361328125
META,2025-02-25T14:30:00Z,656.91558837890625
META,2025-02-26T14:30:00Z,673.1011962890625
META,2025-02-27T14:30:00Z,657.6549072265625
META,2025-02-28T14:30:00Z,667.6060791015625
META,2025-03-03T14:30:00Z,654.46771240234375
META,2025-03-04T14:30:00Z,639.43109130859375
META,2025-03-05T14:30:00Z,655.886474609375
META,2025-03-06T14:30:00Z,627.371826171875
META,2025-03-07T14:30:00Z,625.10382080078125
META,2025-03-10T13:30:00Z,597.45843505859375
META,2025-03-11T13:30:00Z,605.171630859375
META,2025-03-12T13:30:00Z,619.00927734375
META,2025-03-13T13:30:00Z,590.114990234375
META,2025-03-14T13:30:00Z,607.5999755859375
META,2025-03-17T13:30:00Z,604.9000244140625
META,2025-03-18T13:30:00Z,582.3599853515625
META,2025-03-19T13:30:00Z,584.05999755859375
META,2025-03-20T13:30:00Z,586
META,2025-03-21T13:30:00Z,596.25
META,2025-03-24T13:30:00Z,618.8499755859375
META,2025-03-25T13:30:00Z,626.30999755859375
META,2025-03-26T13:30:00Z,610.97998046875
META,2025-03-27T13:30:00Z,602.58001708984375
META,2025-03-28T13:30:00Z,576.739990234375
META,2025-03-31T13:30:00Z,576.3599853515625
META,2025-04-01T13:30:00Z,586
META,2025-04-02T13:30:00Z,583.92999267578125
META,2025-04-03T13:30:00Z,531.6199951171875
META,2025-04-04T13:30:00Z,504.7300109863281
META,2025-04-07T13:30:00Z,516.25
META,2025-04-08T13:30:00Z,510.45001220703125
META,2025-04-09T13:30:00Z,585.77001953125
META,2025-04-10T13:30:00Z,546.28997802734375
META,2025-04-11T13:30:00Z,543.57000732421875
META,2025-04-14T13:30:00Z,531.47998046875
META,2025-04-15T13:30:00Z,521.52001953125
META,2025-04-16T14:31:38Z,509.760009765625
NVDA,2025-01-21T14:30:00Z,140.81704711914062
NVDA,2025-01-22T14:30:00Z,147.05648803710938
NVDA,2025-01-23T14:30:00Z,147.2064666748047
NVDA,2025-01-24T14:30:00Z,142.60687255859375
NVDA,2025-01-27T14:30:00Z,118.40910339355469
NVDA,2025-01-28T14:30:00Z,128.9781494140625
NVDA,2025-01-29T14:30:00Z,123.6886215209961
NVDA,2025-01-30T14:30:00Z,124.63853454589844
NVDA,2025-01-31T14:30:00Z,120.0589599609375
NVDA,2025-02-03T14:30:00Z,116.64927673339844
NVDA,2025-02-04T14:30:00Z,118.63909149169922
NVDA,2025-02-05T14:30:00Z,124.81851959228516
NVDA,2025-02-06T14:30:00Z,128.66815185546875
NVDA,2025-02-07T14:30:00Z,129.8280487060547
NVDA,2025-02-10T14:30:00Z,133.55772399902344
NVDA,2025-02-11T14:30:00Z,132.7877960205078
NVDA,2025-02-12T14:30:00Z,131.12794494628906
NVDA,2025-02-13T14:30:00Z,135.27755737304688
NVDA,2025-02-14T14:30:00Z,138.8372344970703
NVDA,2025-02-18T14:30:00Z,139.38717651367188
NVDA,2025-02-19T14:30:00Z,139.21719360351562
NVDA,2025-02-20T14:30:00Z,140.0971221923828
NVDA,2025-02-21T14:30:00Z,134.41763305664062
NVDA,2025-02-24T14:30:00Z,130.2680206298828
NVDA,2025-02-25T14:30:00Z,126.61835479736328
NVDA,2025-02-26T14:30:00Z,131.26792907714844
NVDA,2025-02-27T14:30:00Z,120.13895416259766
NVDA,2025-02-28T14:30:00Z,124.90850830078125
NVDA,2025-03-03T14:30:00Z,114.04950714111328
NVDA,2025-03-04T14:30:00Z,115.97933197021484
NVDA,2025-03-05T14:30:00Z,117.28921508789062
NVDA,2025-03-06T14:30:00Z,110.55982971191406
NVDA,2025-03-07T14:30:00Z,112.67964172363281
NVDA,2025-03-10T13:30:00Z,106.97016143798828
NVDA,2025-03-11T13:30:00Z,108.75
NVDA,2025-03-12T13:30:00Z,115.73999786376953
NVDA,2025-03-13T13:30:00Z,115.58000183105469
NVDA,2025-03-14T13:30:00Z,121.66999816894531
NVDA,2025-03-17T13:30:00Z,119.52999877929688
NVDA,2025-03-18T13:30:00Z,115.43000030517578
NVDA,2025-03-19T13:30:00Z,117.5199966430664
NVDA,2025-03-20T13:30:00Z,118.52999877929688
NVDA,2025-03-21T13:30:00Z,117.69999694824219
NVDA,2025-03-24T13:30:00Z,121.41000366210938
NVDA,2025-03-25T13:30:00Z,120.69000244140625
NVDA,2025-03-26T13:30:00Z,113.76000213623047
NVDA,2025-03-27T13:30:00Z,111.43000030517578
NVDA,2025-03-28T13:30:00Z,109.66999816894531
NVDA,2025-03-31T13:30:00Z,108.37999725341797
NVDA,2025-04-01T13:30:00Z,110.1500015258789
NVDA,2025-04-02T13:30:00Z,110.41999816894531
NVDA,2025-04-03T13:30:00Z,101.80000305175781
NVDA,2025-04-04T13:30:00Z,94.30999755859375
NVDA,2025-04-07T13:30:00Z,97.63999938964844
NVDA,2025-04-08T13:30:00Z,96.30000305175781
NVDA,2025-04-09T13:30:00Z,114.33000183105469
NVDA,2025-04-10T13:30:00Z,107.56999969482422
NVDA,2025-04-11T13:30:00Z,110.93000030517578
NVDA,2025-04-14T13:30:00Z,110.70999908447266
NVDA,2025-04-15T13:30:00Z,112.19999694824219
NVDA,2025-04-16T14:31:43Z,105.45379638671875
