id,imdb_id,season,episode,title,imdb_rating,num_votes,year,runtime,airdate,us_viewers
297,tt0766139,12,21,Simpsons Tall Tales,6.9,1811,2001,30,2001-05-20,13.43
298,tt0766139,12,21,Simpsons Tall Tales,6.9,1811,2001,30,2001-05-20,13.43
299,tt0701284,13,1,Treehouse of Horror XII,7.6,2269,2001,30,2001-11-06,13.04
300,tt0701284,13,1,Treehouse of Horror XII,7.6,2269,2001,30,2001-11-06,13.04
301,tt0701284,13,1,Treehouse of Horror XII,7.6,2269,2001,30,2001-11-06,13.04
302,tt0701255,13,2,The Parent Rap,7.1,1818,2001,30,2001-11-11,14.91
303,tt0701116,13,3,Homer the Moe,7.1,1797,2001,30,2001-11-18,14.44
304,tt0701044,13,4,A Hunka Hunka Burns in Love,7.0,1742,2001,30,2001-12-02,13.38
305,tt0701226,13,5,The Blunder Years,7.6,2234,2001,30,2001-12-09,12.93
306,tt0701206,13,6,She of Little Faith,7.1,1879,2001,30,2001-12-16,13.18
307,tt0701074,13,7,Brawl in the Family,6.8,1724,2002,30,2002-01-06,11.83
308,tt0701221,13,8,Sweets and Sour Marge,6.9,1712,2002,30,2002-01-20,12.27
309,tt0701141,13,9,Jaws Wired Shut,7.3,1771,2002,30,2002-01-27,14.24
310,tt0701104,13,10,Half-Decent Proposal,7.2,2106,2002,30,2002-02-10,13.23
311,tt0701225,13,11,The Bart Wants What It Wants,7.0,1679,2002,30,2002-02-17,11.17
312,tt0701249,13,12,The Lastest Gun in the West,6.5,1699,2002,30,2002-02-24,13.17
313,tt0701252,13,13,The Old Man and the Key,6.5,1647,2002,30,2002-03-10,14.46
314,tt0763038,13,14,Tales from the Public Domain,7.1,1692,2002,30,2002-03-17,11.69
315,tt0763038,13,14,Tales from the Public Domain,7.1,1692,2002,30,2002-03-17,11.69
316,tt0763038,13,14,Tales from the Public Domain,7.1,1692,2002,30,2002-03-17,11.69
317,tt0763028,13,15,Blame It on Lisa,7.0,1763,2002,30,2002-03-31,11.12
318,tt0701291,13,16,Weekend at Burnsie's,7.7,1961,2002,30,2002-04-07,12.49
319,tt0701103,13,17,Gump Roast,5.4,1822,2002,30,2002-04-21,12.26
320,tt0701132,13,18,I Am Furious Yellow,7.7,1873,2002,30,2002-04-28,13.38
321,tt0701264,13,19,The Sweetest Apu,6.7,1604,2002,30,2002-05-05,11.83
322,tt0701167,13,20,Little Girl in the Big Ten,7.1,1643,2002,30,2002-05-12,11.23
323,tt0701238,13,21,The Frying Game,7.0,1677,2002,30,2002-05-19,10.79
324,tt0701196,13,22,Papa's Got a Brand New Badge,7.8,2304,2002,30,2002-05-22,8.18
325,tt0763041,14,1,Treehouse of Horror XIII,7.6,2124,2002,30,2002-11-03,16.67
326,tt0763041,14,1,Treehouse of Horror XIII,7.6,2124,2002,30,2002-11-03,16.67
327,tt0763041,14,1,Treehouse of Horror XIII,7.6,2124,2002,30,2002-11-03,16.67
328,tt0701129,14,2,How I Spent My Strummer Vacation,7.3,1844,2002,30,2002-11-10,12.51
329,tt0701061,14,3,Bart vs. Lisa vs. 3rd Grade,7.1,1733,2002,30,2002-11-17,13.34
330,tt0701150,14,4,Large Marge,7.1,1807,2002,30,2002-11-24,17.38
331,tt0701106,14,5,Helter Shelter,6.7,1688,2002,30,2002-12-01,15.11
332,tt0701240,14,6,The Great Louse Detective,7.3,1764,2002,30,2002-12-15,15.47
333,tt0701216,14,7,Special Edna,7.0,1690,2003,30,2003-01-05,15.0
334,tt0701233,14,8,The Dad Who Knew Too Little,7.2,1675,2003,30,2003-01-12,12.76
335,tt0701218,14,9,The Strong Arms of the Ma,6.8,1755,2003,30,2003-02-02,15.37
336,tt0701199,14,10,Pray Anything,6.7,1594,2003,30,2003-02-09,13.4
337,tt0701067,14,11,Barting Over,6.7,1708,2003,30,2003-02-16,21.31
338,tt0701134,14,12,I'm Spelling as Fast as I Can,7.2,1612,2003,30,2003-02-16,22.04
339,tt0701046,14,13,A Star Is Born Again,6.9,1631,2003,30,2003-03-02,14.56
340,tt0701185,14,14,Mr. Spritz Goes to Washington,6.8,1561,2003,30,2003-03-09,14.43
341,tt0793253,14,15,C.E.D'oh,7.1,1495,2003,30,2003-03-16,12.96
342,tt0701042,14,16,'Scuse Me While I Miss the Sky,7.1,1526,2003,30,2003-03-30,12.56
343,tt0701274,14,17,Three Gays of the Condo,7.2,1679,2003,30,2003-04-13,12.02
344,tt0701090,14,18,"Dude, Where's My Ranch?",6.9,1682,2003,30,2003-04-27,11.71
345,tt0701193,14,19,Old Yeller-Belly,6.6,1568,2003,30,2003-05-04,11.59
346,tt0701073,14,20,"Brake My Wife, Please",6.7,1540,2003,30,2003-05-11,10.56
347,tt0784544,14,21,The Bart of War,6.6,1575,2003,30,2003-05-18,12.1
348,tt0701179,14,22,Moe Baby Blues,7.6,2259,2003,30,2003-05-18,13.44
349,tt0701285,15,1,Treehouse of Horror XIV,7.5,2058,2003,30,2003-11-02,16.23
350,tt0701188,15,2,My Mother the Carjacker,7.2,1650,2003,30,2003-11-09,12.38
351,tt0701256,15,3,The President Wore Pearls,6.9,1705,2003,30,2003-11-16,12.74
352,tt0701258,15,4,The Regina Monologues,7.0,1778,2003,30,2003-11-23,12.17
353,tt0701235,15,5,The Fat and the Furriest,7.1,1599,2003,30,2003-11-30,11.7
354,tt0701276,15,6,"Today, I Am a Clown",6.4,1542,2003,30,2003-12-07,10.5
355,tt0789632,15,7,'Tis the Fifteenth Season,7.0,1638,2003,30,2003-12-14,11.28
356,tt0763034,15,8,"Marge vs. Singles, Seniors, Childless Couples and Teens and Gays",6.6,1573,2004,30,2004-01-04,12.0
357,tt0763032,15,9,"I, (Annoyed Grunt)-Bot",7.3,1672,2004,30,2004-01-11,16.3
358,tt0701088,15,10,Diatribe of a Mad Housewife,7.2,1609,2004,30,2004-01-25,10.63
359,tt0784540,15,11,Margical History Tour,7.1,1562,2004,30,2004-02-08,8.87
360,tt0701175,15,12,Milhouse Doesn't Live Here Anymore,7.2,1602,2004,30,2004-02-15,9.43
361,tt0701214,15,13,Smart & Smarter,7.1,1619,2004,30,2004-02-22,12.6
362,tt0701271,15,14,The Ziff Who Came to Dinner,6.6,1541,2004,30,2004-03-14,10.67
363,tt0701081,15,15,Co-Dependent's Day,6.7,1567,2004,30,2004-03-21,11.24
364,tt0701268,15,16,The Wandering Juvie,7.0,1623,2004,30,2004-03-28,10.52
365,tt0701187,15,17,My Big Fat Geek Wedding,6.6,1582,2004,30,2004-04-18,9.21
366,tt0784101,15,18,Catch 'Em If You Can,7.1,1622,2004,30,2004-04-25,9.28
367,tt0701209,15,19,Simple Simpson,7.3,1655,2004,30,2004-05-02,9.51
368,tt0784545,15,20,The Way We Weren't,7.2,1621,2004,30,2004-05-09,6.64
369,tt0763027,15,21,Bart-Mangled Banner,6.3,1573,2004,30,2004-05-16,8.69
370,tt0763030,15,22,Fraudcast News,7.2,1520,2004,30,2004-05-23,9.4
371,tt0701286,16,1,Treehouse of Horror XV,7.4,1948,2004,30,2004-11-07,11.29
372,tt0701051,16,2,All's Fair in Oven War,6.9,1564,2004,30,2004-11-14,11.64
373,tt0784543,16,3,Sleeping with the Enemy,7.1,1601,2004,30,2004-11-21,9.95
374,tt0701205,16,4,She Used to Be My Girl,6.5,1534,2004,30,2004-12-05,10.81
375,tt0701096,16,5,Fat Man and Little Boy,7.0,1486,2004,30,2004-12-12,10.31
376,tt0784541,16,6,Midnight Rx,7.1,1510,2005,30,2005-01-16,8.11
377,tt0763036,16,7,Mommie Beerest,6.8,1459,2005,30,2005-01-30,9.97
378,tt0701113,16,8,Homer and Ned's Hail Mary Pass,6.3,1512,2005,30,2005-02-06,23.07
379,tt0701198,16,9,Pranksta Rap,6.5,1584,2005,30,2005-02-13,8.01
380,tt0757022,16,10,There's Something About Marrying,6.9,1570,2005,30,2005-02-20,10.39
381,tt0701194,16,11,On a Clear Day I Can't See My Sister,6.7,1574,2005,30,2005-03-06,10.39
382,tt0701100,16,12,Goo Goo Gai Pan,6.9,1563,2005,30,2005-03-13,10.28
383,tt0763035,16,13,Mobile Homer,6.7,1468,2005,30,2005-03-20,8.49
384,tt0701260,16,14,The Seven-Beer Snitch,6.7,1467,2005,30,2005-04-03,7.48
385,tt0701099,16,15,Future-Drama,7.3,1644,2005,30,2005-04-17,8.31
386,tt0701089,16,16,Don't Fear the Roofer,7.4,1718,2005,30,2005-05-01,11.92
387,tt0701242,16,17,The Heartbroke Kid,7.1,1571,2005,30,2005-05-01,10.79
388,tt0701047,16,18,A Star Is Torn,6.7,1500,2005,30,2005-05-08,8.72
389,tt0701224,16,19,Thank God It's Doomsday,7.2,1531,2005,30,2005-05-08,10.05
390,tt0701107,16,20,Home Away from Homer,7.0,1462,2005,30,2005-05-15,8.17
391,tt0701236,16,21,"The Father, the Son, and the Holy Guest Star",7.2,1616,2005,30,2005-05-15,9.69
392,tt0701071,17,1,The Bonfire of the Manatees,6.2,1606,2005,30,2005-09-11,11.1
393,tt0701239,17,2,The Girl Who Slept Too Little,6.8,1557,2005,30,2005-09-18,10.0
394,tt0757020,17,3,Milhouse of Sand and Fog,6.9,1467,2005,30,2005-09-25,10.46
395,tt0701287,17,4,Treehouse of Horror XVI,7.3,1833,2005,30,2005-11-06,11.66
396,tt0757019,17,5,Marge's Son Poisoning,6.9,1531,2005,30,2005-11-13,11.41
397,tt0784542,17,6,See Homer Run,6.8,1482,2005,30,2005-11-20,10.31
398,tt0701248,17,7,The Last of the Red Hat Mamas,6.6,1513,2005,30,2005-11-27,11.46
399,tt0701244,17,8,The Italian Bob,7.1,1747,2005,30,2005-12-11,10.3
400,tt0782576,17,9,Simpsons Christmas Stories,6.8,1539,2005,30,2005-12-18,9.93
401,tt0701125,17,10,Homer's Paternity Coot,6.6,1514,2006,30,2006-01-08,10.11
402,tt0758509,17,11,We're on the Road to D'ohwhere,6.9,1464,2006,30,2006-01-29,8.97
403,tt0773649,17,12,My Fair Laddy,6.5,1495,2006,30,2006-02-26,9.51
404,tt0776642,17,13,The Seemingly Never-Ending Story,7.6,1747,2006,30,2006-03-12,9.71
405,tt0780424,17,14,Bart Has Two Mommies,7.0,1487,2006,30,2006-03-19,8.67
406,tt0701111,17,15,"Homer Simpson, This Is Your Wife",6.4,1814,2006,30,2006-03-26,10.09
407,tt0787753,17,16,Million Dollar Abie,6.3,1565,2006,30,2006-04-02,7.84
408,tt0701146,17,17,"Kiss Kiss, Bang Bangalore",7.2,1622,2006,30,2006-04-09,8.27
409,tt0795278,17,18,The Wettest Stories Ever Told,6.7,1483,2006,30,2006-04-23,7.1
410,tt0798764,17,19,Girls Just Want to Have Sums,7.1,1594,2006,30,2006-04-30,8.74
411,tt0800706,17,20,Regarding Margie,6.7,1499,2006,30,2006-05-07,8.47
412,tt0800707,17,21,The Monkey Suit,7.1,1554,2006,30,2006-05-14,8.41
413,tt0809050,17,22,Homer and Marge Turn a Couple Play,6.3,1511,2006,30,2006-05-21,8.22
414,tt0831239,18,1,"The Mook, the Chef, the Wife and Her Homer",7.5,1843,2006,21,2006-09-10,11.63
415,tt0858309,18,2,Jazzy & The Pussycats,6.6,1683,2006,30,2006-09-17,9.01
416,tt0858310,18,3,"Please Homer, Don't Hammer 'Em",6.7,1602,2006,30,2006-09-24,9.72
417,tt0831240,18,4,Treehouse of Horror XVII,6.8,1889,2006,22,2006-11-05,10.46
418,tt0864054,18,5,G.I. (Annoyed Grunt),6.7,1602,2006,30,2006-11-12,11.43
419,tt0888356,18,6,Moe'N'a Lisa,6.7,1554,2006,30,2006-11-19,9.27
420,tt0888355,18,7,Ice Cream of Margie (with the Light Blue Hair),6.9,1544,2006,30,2006-11-26,10.93
421,tt0905908,18,8,The Haw-Hawed Couple,7.2,1520,2006,30,2006-12-10,8.31
422,tt0893217,18,9,"Kill Gil, Vol. 1 & 2",6.3,1597,2006,30,2006-12-17,8.88
423,tt0918024,18,10,The Wife Aquatic,6.5,1534,2007,30,2007-01-07,11.62
424,tt0918866,18,11,Revenge Is a Dish Best Served Three Times,7.0,1502,2007,30,2007-01-28,8.04
425,tt0918865,18,12,Little Big Girl,6.7,1620,2007,30,2007-02-11,8.18
426,tt0918868,18,13,Springfield Up,7.3,1584,2007,30,2007-02-18,8.74
427,tt0959423,18,14,Yokel Chords,6.8,1551,2007,30,2007-03-04,9.04
428,tt0918867,18,15,Rome-old and Juli-eh,6.3,1485,2007,30,2007-03-11,8.79
429,tt0918864,18,16,Homerazzi,7.1,1524,2007,30,2007-03-25,6.97
430,tt0988495,18,17,Marge Gamer,7.3,1700,2007,30,2007-04-22,6.46
431,tt1019219,18,18,The Boys of Bummer,6.0,1633,2007,30,2007-04-29,7.57
432,tt1017618,18,19,Crook and Ladder,6.9,1435,2007,30,2007-05-06,7.77
433,tt0918869,18,20,"Stop, or My Dog Will Shoot!",6.8,1433,2007,30,2007-05-13,6.54
434,tt0907538,18,21,24 Minutes,8.1,2513,2007,30,2007-05-20,9.94
435,tt1023430,18,22,You Kent Always Say What You Want,7.2,1627,2007,30,2007-05-20,9.94
436,tt1103798,19,1,He Loves to Fly and He D'ohs,6.6,1622,2007,20,2007-09-23,9.55
437,tt1103799,19,2,Homer of Seville,6.5,1624,2007,30,2007-09-30,8.51
438,tt1112081,19,3,Midnight Towboy,7.1,1534,2007,30,2007-10-07,7.89
439,tt1111719,19,4,I Don't Wanna Know Why the Caged Bird Sings,6.7,1500,2007,30,2007-10-14,8.7
440,tt1112082,19,5,Treehouse of Horror XVIII,6.9,1727,2007,30,2007-11-04,11.74
441,tt1137310,19,6,Little Orphan Millie,6.6,1470,2007,30,2007-11-11,10.53
442,tt0992614,19,7,Husbands and Knives,6.9,1601,2007,21,2007-11-18,10.56
443,tt1137309,19,8,Funeral for a Fiend,7.1,1608,2007,30,2007-11-25,9.01
444,tt1147352,19,9,Eternal Moonshine of the Simpson Mind,8.1,2290,2007,30,2007-12-16,10.07
445,tt1157300,19,10,E Pluribus Wiggum,6.8,1516,2008,30,2008-01-06,8.04
446,tt1166961,19,11,That '90s Show,6.3,2114,2008,30,2008-01-27,7.45
447,tt1178426,19,12,"Love, Springfieldian Style",6.5,1539,2008,30,2008-02-17,7.81
448,tt1188966,19,13,The DeBarted,7.6,1844,2008,30,2008-03-02,8.18
449,tt1191727,19,14,Dial 'N' for Nerder,7.4,1581,2008,21,2008-03-09,7.31
450,tt1206071,19,15,Smoke on the Daughter,6.6,1470,2008,21,2008-03-30,7.14
451,tt1211739,19,16,Papa Don't Leech,6.1,1388,2008,30,2008-04-13,6.93
452,tt1215758,19,17,Apocalypse Cow,6.8,1484,2008,30,2008-04-27,7.75
453,tt1225549,19,18,Any Given Sundance,7.0,1482,2008,30,2008-05-04,6.28
454,tt1225550,19,19,Mona Leaves-a,7.0,1509,2008,30,2008-05-11,6.08
455,tt1226562,19,20,All About Lisa,6.4,1357,2008,30,2008-05-18,6.19
456,tt1289258,20,1,"Sex, Pies and Idiot Scrapes",7.2,1773,2008,21,2008-09-28,9.47
457,tt1291175,20,2,Lost Verizon,6.8,1601,2008,21,2008-10-05,7.41
458,tt1291174,20,3,"Double, Double, Boy in Trouble",6.8,1548,2008,30,2008-10-19,8.16
459,tt1291168,20,4,Treehouse of Horror XIX,7.1,1838,2008,21,2008-11-02,12.4
460,tt1291169,20,5,Dangerous Curves,6.6,1476,2008,30,2008-11-09,8.01
461,tt1291170,20,6,Homer and Lisa Exchange Cross Words,7.1,1491,2008,30,2008-11-16,8.48
462,tt1291171,20,7,MyPods and Boomsticks,7.1,1638,2008,30,2008-11-30,7.8
463,tt1291172,20,8,The Burns and the Bees,6.5,1472,2008,30,2008-12-07,6.43
464,tt1291173,20,9,Lisa the Drama Queen,6.0,1607,2009,30,2009-01-25,5.74
465,tt1291155,20,10,"Take My Life, Please",6.9,1415,2009,30,2009-02-15,6.73
466,tt1291156,20,11,How the Test Was Won,7.0,1433,2009,30,2009-03-01,6.53
467,tt1291157,20,12,"No Loan Again, Naturally",6.8,1397,2009,30,2009-03-08,5.96
468,tt1291158,20,13,Gone Maggie Gone,7.2,1572,2009,21,2009-03-15,6.03
469,tt1291159,20,14,In the Name of the Grandfather,6.4,1425,2009,30,2009-03-22,6.19
470,tt1291160,20,15,Wedding for Disaster,6.5,1368,2009,30,2009-03-29,6.62
471,tt1291161,20,16,Eeny Teeny Maya Moe,7.2,1476,2009,22,2009-04-05,6.5
472,tt1291162,20,17,"The Good, the Sad and the Drugly",7.2,1498,2009,21,2009-04-19,6.58
473,tt1291163,20,18,Father Knows Worst,6.9,1385,2009,30,2009-04-26,6.01
474,tt1291164,20,19,"Waverly Hills, 9021-D'Oh",7.1,1510,2009,21,2009-05-03,6.66
475,tt1291165,20,20,Four Great Women and a Manicure,6.5,1385,2009,30,2009-05-10,5.19
476,tt1291166,20,21,Coming to Homerica,7.2,1529,2009,21,2009-05-17,5.85
477,tt1502337,21,1,Homer the Whopper,7.1,1636,2009,30,2009-09-27,8.31
478,tt1519210,21,2,Bart Gets a 'Z',6.6,1489,2009,30,2009-10-04,9.37
479,tt1519211,21,3,The Great Wife Hope,6.3,1328,2009,30,2009-10-11,7.6
480,tt1528000,21,4,Treehouse of Horror XX,7.3,1724,2009,30,2009-10-18,8.69
481,tt1535905,21,5,The Devil Wears Nada,6.7,1372,2009,30,2009-11-15,9.13
482,tt1535904,21,6,Pranks and Greens,6.6,1351,2009,30,2009-11-22,6.88
483,tt1546634,21,7,Rednecks and Broomsticks,6.7,1328,2009,30,2009-11-29,8.87
484,tt1563958,21,8,"Oh Brother, Where Bart Thou?",7.1,1387,2009,22,2009-12-13,6.97
485,tt1572119,21,9,Thursdays with Abie,6.7,1261,2010,21,2010-01-03,8.55
486,tt1572482,21,10,Once Upon a Time in Springfield,6.5,1344,2010,21,2010-01-10,14.62
487,tt1589903,21,11,Million Dollar Maybe,7.1,1308,2010,30,2010-01-31,4.95
488,tt1589902,21,12,Boy Meets Curl,6.8,1359,2010,22,2010-02-14,5.85
489,tt1597692,21,13,The Color Yellow,6.6,1364,2010,30,2010-02-21,5.98
490,tt1606137,21,14,Postcards from the Wedge,6.9,1243,2010,30,2010-03-14,5.18
491,tt1607507,21,15,Stealing First Base,7.0,1403,2010,21,2010-03-21,5.71
492,tt1614895,21,16,The Greatest Story Ever D'ohed,5.7,1612,2010,22,2010-03-28,5.69
493,tt1619577,21,17,American History X-cellent,6.6,1273,2010,30,2010-04-11,5.64
494,tt1626786,21,18,Chief of Hearts,6.8,1258,2010,30,2010-04-18,5.83
495,tt1629162,21,19,The Squirt and the Whale,6.8,1290,2010,30,2010-04-25,5.92
496,tt1633108,21,20,"To Surveil, with Love",7.1,1334,2010,30,2010-05-02,6.03
497,tt1635632,21,21,Moe Letter Blues,7.0,1299,2010,30,2010-05-09,5.67
498,tt1645678,21,22,The Bob Next Door,7.3,1423,2010,21,2010-05-16,6.24
499,tt1645677,21,23,Judge Me Tender,6.5,1321,2010,30,2010-05-23,5.75
500,tt1628648,22,1,Elementary School Musical,6.1,1530,2010,30,2010-09-26,7.82
501,tt1628659,22,2,Loan-a Lisa,6.7,1281,2010,30,2010-10-03,8.63
502,tt1628662,22,3,MoneyBart,6.7,1342,2010,30,2010-10-10,6.74
503,tt1628663,22,4,Treehouse of Horror XXI,7.1,1662,2010,30,2010-11-07,8.03
504,tt1628664,22,5,"Lisa Simpson, This Isn't Your Life",7.2,1297,2010,30,2010-11-14,8.83
505,tt1628665,22,6,The Fool Monty,6.5,1256,2010,30,2010-11-21,6.59
506,tt1628666,22,7,How Munched Is That Birdie in the Window?,6.3,1255,2010,30,2010-11-28,9.39
507,tt1628667,22,8,The Fight Before Christmas,6.7,1380,2010,30,2010-12-05,9.54
508,tt1628668,22,9,Donnie Fatso,7.0,1333,2010,30,2010-12-12,7.19
509,tt1628649,22,10,Moms I'd Like to Forget,6.3,1193,2011,30,2011-01-09,12.55
510,tt1628650,22,11,Flaming Moe,6.7,1300,2011,30,2011-01-16,6.38
511,tt1628651,22,12,Homer the Father,6.9,1238,2011,30,2011-01-23,6.48
512,tt1628652,22,13,The Blue and the Gray,6.7,1225,2011,30,2011-02-13,5.49
513,tt1628653,22,14,Angry Dad: The Movie,7.2,1408,2011,30,2011-02-20,6.24
514,tt1628654,22,15,The Scorpion's Tale,6.6,1303,2011,30,2011-03-06,6.13
515,tt1628655,22,16,A Midsummer's Nice Dreams,6.0,1225,2011,30,2011-03-13,5.42
516,tt1628656,22,17,Love Is a Many Strangled Thing,6.2,1285,2011,30,2011-03-27,6.05
517,tt1628657,22,18,The Great Simpsina,6.8,1266,2011,30,2011-04-10,5.06
518,tt1628658,22,19,The Real Housewives of Fat Tony,6.5,1293,2011,30,2011-05-01,5.84
519,tt1628660,22,20,Homer Scissorhands,7.1,1279,2011,30,2011-05-08,5.52
520,tt1628661,22,21,500 Keys,7.3,1354,2011,30,2011-05-15,5.99
521,tt1927865,22,22,The Ned-Liest Catch,7.0,1338,2011,30,2011-05-22,5.3
522,tt2000327,23,1,The Falcon and the D'Ohman,7.1,1542,2011,30,2011-09-25,8.08
523,tt2047547,23,2,Bart Stops to Smell the Roosevelts,7.1,1411,2011,30,2011-10-02,6.19
524,tt2083065,23,3,Treehouse of Horror XXII,6.4,1659,2011,30,2011-10-30,8.1
525,tt2083064,23,4,Replaceable You,6.4,1251,2011,30,2011-11-06,8.0
526,tt2063514,23,5,The Food Wife,7.1,1396,2011,30,2011-11-13,7.5
527,tt2090363,23,6,The Book Job,7.9,1856,2011,30,2011-11-20,5.77
528,tt2098488,23,7,The Man in the Blue Flannel Pants,6.7,1220,2011,30,2011-11-27,5.61
529,tt2107520,23,8,The Ten-Per-Cent Solution,6.1,1166,2011,30,2011-12-04,9.0
530,tt2107521,23,9,Holidays of Future Passed,8.3,2300,2011,30,2011-12-11,6.43
531,tt2107516,23,10,"Politically Inept, with Homer Simpson",6.0,1312,2012,30,2012-01-08,5.07
532,tt2107517,23,11,The D'oh-cial Network,6.9,1346,2012,30,2012-01-15,11.48
533,tt2107518,23,12,Moe Goes from Rags to Riches,5.8,1404,2012,30,2012-01-29,5.03
534,tt2107519,23,13,The Daughter Also Rises,6.3,1204,2012,30,2012-02-12,4.26
535,tt2061517,23,14,At Long Last Leave,6.9,1382,2012,30,2012-02-19,5.77
536,tt2287235,23,15,Exit Through the Kwik-E-Mart,6.8,1184,2012,30,2012-03-04,5.09
537,tt2214159,23,16,How I Wet Your Mother,7.2,1401,2012,30,2012-03-11,4.97
538,tt2282549,23,17,"Them, Robot",6.9,1306,2012,30,2012-03-18,5.25
539,tt2328399,23,18,Beware My Cheating Bart,7.1,1286,2012,30,2012-04-15,4.96
540,tt2107522,23,19,A Totally Fun Thing Bart Will Never Do Again,7.6,1588,2012,30,2012-04-29,5.0
541,tt2396247,23,20,The Spy Who Learned Me,6.8,1120,2012,30,2012-05-06,4.84
542,tt2400823,23,21,Ned 'N Edna's Blend Agenda,6.6,1207,2012,30,2012-05-13,4.07
543,tt2403733,23,22,Lisa Goes Gaga,4.0,3297,2012,30,2012-05-20,4.82
544,tt2289606,24,1,Moonshine River,6.3,1417,2012,30,2012-09-30,8.08
545,tt2396464,24,2,Treehouse of Horror XXIII,7.2,1566,2012,30,2012-10-07,6.57
546,tt2396344,24,3,Adventures in Baby-Getting,6.8,1208,2012,30,2012-11-04,5.54
547,tt2507828,24,4,Gone Abie Gone,6.7,1171,2012,30,2012-11-11,6.86
548,tt2518612,24,5,Penny-Wiseguys,6.3,1131,2012,30,2012-11-18,5.06
549,tt2518614,24,6,A Tree Grows in Springfield,6.3,1160,2012,30,2012-11-25,7.46
550,tt2533216,24,7,The Day the Earth Stood Cool,6.9,1309,2012,30,2012-12-09,7.44
551,tt2533218,24,8,To Cur with Love,7.2,1204,2012,30,2012-12-16,3.77
552,tt2580138,24,9,Homer Goes to Prep School,6.7,1127,2013,30,2013-01-06,8.97
553,tt2581142,24,10,A Test Before Trying,6.9,1125,2013,30,2013-01-13,5.04
554,tt2649908,24,11,Changing of the Guardian,6.5,1141,2013,30,2013-01-27,5.23
555,tt2649910,24,12,Love Is a Many Splintered Thing,6.2,1193,2013,30,2013-02-10,4.19
556,tt2710778,24,13,Hardly Kirk-ing,7.0,1161,2013,30,2013-02-17,4.57
557,tt2710780,24,14,Gorgeous Grampa,6.2,1169,2013,30,2013-03-03,4.66
558,tt2710782,24,15,"Black-Eyed, Please",6.9,1186,2013,30,2013-03-10,4.85
559,tt2739622,24,16,Dark Knight Court,7.1,1201,2013,30,2013-03-17,4.89
560,tt2778778,24,17,What Animated Women Want,6.4,1155,2013,30,2013-04-14,4.11
561,tt2850616,24,18,Pulpit Friction,6.4,1132,2013,30,2013-04-28,4.54
562,tt2850620,24,19,Whiskey Business,6.7,1062,2013,30,2013-05-05,4.43
563,tt2850618,24,20,The Fabulous Faker Boy,6.3,1102,2013,30,2013-05-12,4.16
564,tt2857338,24,21,The Saga of Carl,7.1,1257,2013,30,2013-05-19,4.01
565,tt2739624,24,22,Dangers on a Train,7.0,1145,2013,24,2013-05-19,4.52
566,tt2932788,25,1,Homerland,6.9,1493,2013,30,2013-09-29,6.37
567,tt2930940,25,2,Treehouse of Horror XXIV,6.9,1622,2013,30,2013-10-06,6.42
568,tt2930944,25,3,Four Regrettings and a Funeral,6.4,1222,2013,30,2013-11-03,5.43
569,tt2967632,25,4,YOLO,6.5,1260,2013,30,2013-11-10,4.2
570,tt2930950,25,5,Labor Pains,6.8,1189,2013,30,2013-11-17,4.08
571,tt3298158,25,6,The Kid Is All Right,6.4,1250,2013,30,2013-11-24,6.78
572,tt3181566,25,7,Yellow Subterfuge,6.7,1197,2013,30,2013-12-08,6.85
573,tt2930952,25,8,White Christmas Blues,6.5,1208,2013,30,2013-12-15,8.48
574,tt2966850,25,9,Steal This Episode,7.7,1658,2014,30,2014-01-05,12.04
575,tt3181598,25,10,Married to the Blob,6.9,1264,2014,30,2014-01-12,4.83
576,tt3449580,25,11,Specs and the City,7.1,1184,2014,30,2014-01-26,3.87
577,tt3181558,25,12,Diggs,6.3,1176,2014,30,2014-03-09,2.69
578,tt3181550,25,13,The Man Who Grew Too Much,6.6,1256,2014,30,2014-03-09,3.75
579,tt2985826,25,14,The Winter of His Content,6.6,1155,2014,30,2014-03-16,4.02
580,tt3181612,25,15,The War of Art,6.9,1126,2014,30,2014-03-23,3.98
581,tt3181608,25,16,You Don't Have to Live Like a Referee,6.7,1158,2014,30,2014-03-30,3.91
582,tt3181604,25,17,Luca$,6.4,1167,2014,30,2014-04-06,4.3
583,tt3181488,25,18,Days of Future Future,7.0,1324,2014,30,2014-04-13,3.64
584,tt3181528,25,19,What to Expect When Bart's Expecting,5.8,1161,2014,30,2014-04-27,3.45
585,tt2967634,25,20,Brick Like Me,7.9,1861,2014,22,2014-05-04,4.39
586,tt3319012,25,21,Pay Pal,6.6,1124,2014,30,2014-05-11,3.66
587,tt3683030,25,22,The Yellow Badge of Cowardge,6.6,1124,2014,30,2014-05-18,3.28
588,tt3707816,26,1,Clown in the Dumps,5.7,1469,2014,20,2014-09-28,8.53
589,tt3952586,26,2,The Wreck of the Relationship,6.7,1229,2014,20,2014-10-05,4.27
590,tt3552794,26,3,Super Franchise Me,6.4,1162,2014,22,2014-10-12,7.33
591,tt3552792,26,4,Treehouse of Horror XXV,7.4,1602,2014,22,2014-10-19,7.76
592,tt3603776,26,5,Opposites A-Frack,6.3,1130,2014,23,2014-11-02,4.22
593,tt3144282,26,6,Simpsorama,7.9,2236,2014,22,2014-11-09,6.7
594,tt3735244,26,7,Blazed and Confused,6.8,1205,2014,22,2014-11-16,6.7
595,tt4132794,26,8,Covercraft,6.4,1161,2014,22,2014-11-23,3.45
